Line,GEBV_Brix,GEBV_Axis_length,GEBV_Immature_fruit_external_color_a,GEBV_Immature_fruit_external_color_b,GEBV_Immature_fruit_external_color_L,GEBV_Fruit_external_color_a,GEBV_Fruit_external_color_b,GEBV_Fruit_external_color_L,GEBV_Fruit_fasciation,GEBV_Fruit_maximum_length,GEBV_Fruit_load,GEBV_Flowering_time,GEBV_Fruit_pungency,GEBV_Fruit_shape_index,GEBV_Fruit_weight,GEBV_Fruit_maximum_width,GEBV_External_immature_fruit_color_green,GEBV_Locule_number,GEBV_Total_plant_height,GEBV_Pericarp_thickness,GEBV_Total_fruit_weight,GEBV_Total_fruit_number,GEBV_Fruit_predominant_shape_oblate
GPC111700,0.589638601,-0.650421067,0.734153888,-5.980912984,-9.228237377,6.978396285,1.676743937,1.275192103,-0.254128829,2.979562113,-0.033202085,4.397745676,0.220675453,4.044595134,-32.46515702,-1.907852069,0.308655716,-0.4456999,8.264465914,-1.912168617,-173.0878999,47.16732967,-0.060771063
GPC111710,0.312489047,2.469301168,0.6465915,-5.468699573,-7.579840036,5.103470074,3.299643525,2.425129856,-0.052485663,1.576106483,-0.098077064,7.418870301,0.27295031,2.926412277,-31.77107832,-1.354695111,0.352239364,-0.30370161,2.433821057,-1.770165149,-170.1062923,32.49150995,-0.046187974
GPC111720,0.783203735,0.040682839,1.166388754,-6.244582567,-8.706663639,4.859280131,-0.33172264,0.306588197,-0.386383424,1.609004765,-0.005616653,1.880534012,0.315700086,4.644864018,-41.90174826,-2.141345801,0.328327927,-0.61889035,0.304496856,-1.815536419,-190.0817211,11.14790684,-0.051870967
GPC111730,0.355462864,5.48399394,0.167713976,-7.403604219,-10.77777333,5.280878396,-0.597233492,0.239944917,-0.313979196,3.490058958,-0.028441653,2.631160119,0.348767242,5.891677245,-46.56384537,-2.444405949,0.525011233,-0.680789487,17.13535749,-2.250488344,-169.2759429,23.3882005,-0.062875631
GPC111740,0.285527232,2.274064203,-0.488191707,-4.865451529,-7.057024429,5.021684377,-0.134844371,0.507756281,-0.124231055,2.587666,-0.048320985,2.962306175,0.285254984,5.053751449,-40.60595666,-2.133668204,0.322874721,-0.527288989,2.64994871,-1.927322625,-198.0205324,19.60134592,-0.061958753
GPC111750,0.959729447,6.633085935,1.199407681,-4.844617818,-4.804375935,5.338248859,4.772059445,3.808187087,-0.163496603,1.647552163,-0.126911931,3.82404997,0.306751007,5.230064028,-45.01975592,-2.370511896,0.096098058,-0.45076676,16.60244067,-2.166318447,-236.0169149,10.32272553,-0.046628334
GPC111760,0.777277342,6.199754707,1.228011277,-5.723431597,-6.155358728,5.690500847,-0.565166217,0.43976086,-0.382709344,0.691386363,-0.126728636,3.292022946,0.326252906,4.462909368,-38.21939771,-2.044444007,0.281579497,-0.433264988,10.88340204,-1.848438353,-187.2371191,30.750773,-0.050520097
GPC111770,1.005089069,5.070585779,1.292296797,-4.285340601,-4.026611619,4.687372757,4.416283588,3.635083464,-0.107889986,1.914787618,-0.097281646,2.570483072,0.29290339,4.86608893,-42.92891772,-2.2451031,0.049832769,-0.474389365,14.50658096,-2.165144956,-208.4089226,-0.938908872,-0.044835159
GPC111780,1.185173325,9.822024763,-0.067161773,-2.737984339,-5.962869783,7.140875749,3.963683639,2.577057565,-0.437740586,1.251105288,-0.094583145,4.421884178,0.327772144,5.280526964,-42.60128361,-2.403028824,0.172595182,-0.481132336,9.847851656,-2.477718941,-305.1000372,72.52405627,-0.063646644
GPC111790,0.655608704,-0.899776739,-0.935246313,-1.055274193,-3.790690891,4.927005276,-0.085578328,0.030835931,-0.1724957,-2.386017424,0.047841717,-3.121266595,0.071973105,0.682332978,-27.62611516,-0.977558666,0.186599114,-0.154860454,1.271932272,-1.416610626,-137.4937938,33.215112,-0.063689064
GPC111800,0.445275554,3.326896184,-2.322104666,-0.094612699,-2.172303821,4.183237468,5.353407887,3.06013219,-0.472401474,-5.236823648,-0.394616269,5.571491531,0.316519566,-0.808262218,-42.69803305,-1.936535771,0.189238976,-0.351851273,19.98563522,-1.847052689,-441.40958,6.119694864,-0.054595875
GPC111810,0.150479616,-2.390048197,1.055879918,-4.063236574,-6.684815555,3.372376581,1.119393944,0.822761999,0.169730776,-3.257916664,-0.036181492,-0.543815009,-0.119524624,0.187861921,-13.19578289,-0.217630216,0.359082367,0.017385727,-4.961221754,-0.613816397,-130.12929,4.952656704,-0.015561391
GPC111820,0.335753172,2.624432705,-1.561828139,-0.250915343,-2.397474747,4.09907201,3.955277299,2.076499322,-0.475847737,-5.365835061,-0.38393793,5.279006437,0.294261765,-0.355535586,-47.20757212,-2.189760494,0.255707754,-0.409797325,18.57824772,-2.130567647,-478.3035725,17.27808861,-0.050507118
GPC111830,0.447726197,1.829076662,-1.986926152,-0.644428481,-3.488098155,3.834794056,4.379516469,2.421938078,-0.485187382,-5.676438143,-0.377841841,4.669520366,0.311768797,-0.611499315,-44.51931517,-2.050170866,0.344520357,-0.393352826,18.87806339,-2.006060407,-453.0618949,10.93084261,-0.048752396
GPC111840,-0.188677597,-5.658574728,0.776730418,-4.724620444,-7.101762809,3.128759181,3.731830142,2.292813879,0.080369956,3.06085073,0.027663594,-0.709684518,-0.171886762,1.170956096,-5.020517711,-0.371003478,0.249053169,-0.15118098,-4.419853355,-0.828258627,-72.01554145,24.68962853,-0.033850593
GPC111850,0.697471006,2.255469098,-0.96536618,-0.140062576,-1.970984347,4.948648314,4.450362563,3.435476257,-0.344050131,-1.647585058,-0.069525596,1.426076395,0.164591541,1.650075035,-42.87987045,-1.863568557,0.053619397,-0.403026263,5.761672774,-1.725631265,-209.7916095,5.288076284,-0.016962652
GPC111860,0.481271002,3.317903839,-2.295061755,0.130280356,-1.875461471,4.158480844,6.534648086,3.830269016,-0.575408812,-4.79663414,-0.365926943,4.769354095,0.304320021,-0.189643278,-39.74521654,-1.883395983,0.16161996,-0.412841912,23.49568719,-1.779696877,-410.6604282,3.156653122,-0.053208889
GPC111870,0.037853948,6.185106012,1.022932285,-4.414130508,-5.29378442,4.47376991,5.879333832,4.229670042,-0.043811389,1.380401765,-0.048538456,3.890577483,0.344878621,2.601818409,-31.33479802,-1.572436298,0.092417461,-0.455335828,17.38757518,-1.867398757,-194.9039932,-5.611033466,-0.042702051
GPC111880,-0.70291466,-3.612059103,1.69828305,-6.971423724,-7.278986543,-1.490093903,-1.21452318,-0.363538948,0.295718453,2.093366949,-0.113233409,6.038790539,-0.417751627,-1.013567466,63.80020041,2.500333538,0.291794477,0.025368547,-7.408658273,1.112057293,60.46063656,-38.93998339,-0.020892832
GPC111890,-1.403037215,-5.413448283,1.452889296,-2.861448858,-4.127781698,-1.13734319,-0.234194826,-0.045185981,0.968979574,3.018289939,-0.119459222,7.759100395,-0.473372738,-0.818383028,73.33438594,3.170715441,-0.013374432,0.444927841,-20.42866321,1.113704414,108.1577114,-36.32534723,-0.020886615
GPC111900,0.803482292,8.038485229,1.387168499,-1.614024851,-1.134965262,5.377584979,10.30232632,6.54169411,-0.391884237,-2.535806932,-0.049441401,2.937589483,0.327807165,0.917385048,-36.30910431,-1.77802663,-0.099396566,-0.464865796,10.0339089,-1.97220783,-239.832857,51.01650499,-0.068896671
GPC111910,0.693553279,-10.81978204,1.224290201,-4.523944484,-7.4331583,1.726480656,0.4182841,0.675827612,0.643202032,-2.435762886,-0.020395972,-5.030518559,-0.074942583,-1.31017311,9.646129507,0.93357592,0.331250842,0.284872404,-13.96306784,-0.013916999,19.78268351,-1.46259999,-0.010929647
GPC111920,0.510432895,2.031733701,-1.966555398,-0.745285804,-2.846028463,3.49459432,4.858894518,2.742109159,-0.454060514,-5.57568965,-0.375111501,4.120731918,0.309141281,-0.110274167,-45.21046683,-2.171818834,0.347640678,-0.373022037,18.06653064,-2.011933302,-435.0142633,0.876281205,-0.05478631
GPC111940,0.016255429,-3.293468398,1.616066315,-7.160946385,-8.588484373,0.087143832,-1.428805775,-1.024221509,0.498414584,2.800997224,0.004481797,1.458321511,-0.301754315,0.629277223,36.97190205,1.78914161,0.275408205,0.230174522,-2.504868436,0.515123224,106.1829906,-7.844869878,-0.053007334
GPC111950,0.519167335,1.672841115,-2.356999134,-0.11742421,-2.234252128,4.029350488,5.997079867,3.586591892,-0.600362088,-6.510488461,-0.391147332,4.392524198,0.326349314,-0.830042989,-45.20473897,-2.115376778,0.271582215,-0.433504033,22.52658552,-2.042255425,-455.7887802,11.27838335,-0.05496522
GPC111960,0.362664245,-0.104780769,-1.84174171,0.348674125,-1.807120025,3.819861129,3.795498155,2.134035689,-0.486513271,-5.522804837,-0.387051606,3.991258296,0.288835414,-0.645249888,-38.93698016,-1.827860217,0.176036855,-0.346530165,12.36548606,-1.788190502,-429.4093658,18.7449135,-0.05234998
GPC111970,0.177812686,3.410667015,1.339823752,1.666563973,3.244879202,7.211769564,2.915052453,2.291650539,-0.789158459,-5.426442076,-0.129203596,2.447898458,0.481793295,0.333381818,-41.90662895,-2.121908254,-0.090381946,-0.419079545,5.042697505,-1.792133835,-248.8472519,56.28046327,-0.041566948
GPC111980,0.521543797,-6.838614631,1.470765722,-6.309190182,-7.481918442,2.164568995,-0.443769134,0.289491106,-0.014702128,-0.755962346,0.061219468,-5.102653699,-0.032171656,0.623512893,-3.082639791,-0.000145085,0.418141925,0.02240461,-5.069775406,-0.64331428,-3.08986361,20.96526717,-0.034474011
GPC111990,-0.511744053,-6.437470887,0.874954398,-2.126601738,-2.841381876,1.260555439,-0.106038911,0.022891435,0.252352492,0.452823433,0.040669176,-0.899009589,-0.333226022,-0.438302678,34.29160512,1.659286892,0.088789129,0.181187806,-6.844792696,0.639074215,124.2534505,5.900674387,-0.032610509
GPC112000,0.37855164,2.988295077,-2.047095574,0.056430983,-2.244192156,3.695410845,4.601645749,2.561769924,-0.520269144,-5.561849693,-0.361375344,5.539550277,0.302769412,-0.602464945,-39.99793726,-1.933487134,0.249500236,-0.33575005,17.41785737,-1.832751622,-430.8375354,13.19253538,-0.048145985
GPC112010,0.399003267,0.700733132,-1.489190019,0.059083218,-1.618794221,4.015659256,4.362328519,2.472847174,-0.523645307,-6.121727175,-0.378699866,4.373027036,0.325609196,-0.675345644,-45.3460329,-2.136908876,0.23933453,-0.361183035,17.05572978,-2.000943727,-450.1921768,14.91615629,-0.052119758
GPC112020,0.847243448,-3.680494305,-0.973366824,0.121849488,-0.791442791,5.346827167,7.439191425,5.247384316,-0.250003583,-3.498392527,-0.020434477,0.813202084,0.043277798,1.239686547,-40.52431337,-1.768484681,-0.092731047,-0.458157569,-4.514259976,-1.46286822,-215.2467176,40.34937816,-0.014958347
GPC112030,0.926300369,-3.558122446,1.072119502,-2.052060179,-2.628664937,4.49442186,0.531555222,0.507387521,-0.162867484,1.616492945,0.040092508,-0.142604977,0.106871595,2.90770878,-17.84419706,-1.153875636,0.141528355,-0.276071614,-2.807340336,-1.159427487,-110.2116298,28.23626786,-0.060140202
GPC112040,-0.210385547,-6.173294068,0.178073629,-3.650899516,-6.619640575,-0.098857108,0.177457378,-0.139107778,0.251488853,5.000381623,-0.024437795,-5.817739205,-0.338990688,1.285652598,-6.801540934,-0.173230638,0.148344441,0.067494388,6.214811801,-0.958737089,-4.316590788,10.5997312,-0.030320155
GPC112080,0.743177848,14.77149837,-1.58282385,-0.221318459,-3.298178217,5.885158229,7.913031912,4.85455207,-0.519365908,-0.907322998,-0.12906674,8.607095856,0.310440056,2.342215561,-33.64743177,-2.232804167,0.077890386,-0.435591637,25.40425367,-2.033740352,-232.1667399,58.34445871,-0.065538838
GPC112090,-0.110674764,-0.352930981,0.92525379,-2.381518393,-2.485578274,-0.228553564,1.181376831,0.776579935,0.054616367,-0.705944819,-0.063794608,0.726173328,-0.121798434,-0.819704327,9.109682155,0.427693003,0.127742536,0.031774497,-2.098523528,-0.044790778,-50.83451395,3.057407992,-0.011178802
GPC112100,0.125198668,3.660761248,-0.02612062,-1.112091031,-1.980636286,2.149177464,2.806487454,1.844759014,-0.029486551,-0.197086328,-0.075393836,3.85858371,0.056905713,0.681122596,-8.867244879,-0.460279035,0.103203138,-0.11477751,9.966582973,-0.64956298,-93.49022177,-2.940284139,-0.026755694
GPC112110,0.739966638,10.77008593,0.050202462,-1.607975397,-2.947007874,3.61366044,4.491855339,3.222179723,-0.023250725,-0.603242936,-0.239877019,7.461067587,0.239042502,1.147031625,-24.11195399,-0.914588939,0.101658658,-0.209796281,20.60733422,-1.190223726,-218.4174999,5.622774575,-0.033966823
GPC112120,0.274549961,3.985297246,-0.059548186,-3.180707656,-5.959466422,2.671651567,3.476193117,2.446596073,0.304798482,2.802969081,-0.293998603,4.377365721,0.108510081,1.750997151,-31.35920018,-0.821704555,0.226446455,-0.275242278,14.57406799,-1.134661995,-245.0764559,-16.62920806,-0.045994423
GPC112130,0.680899013,-1.47395813,1.01041146,1.909426747,2.409992719,7.65525133,-1.345063271,-0.422554123,0.016628569,-0.96255564,-0.040850373,-0.83175251,0.331335041,1.238102065,-33.05379994,-1.474445299,-0.194425456,-0.191433005,3.357851839,-1.404348926,-204.0211294,-14.43140263,-0.037415097
GPC112140,0.233303983,0.919396367,-2.320718167,-1.721148897,-5.121832838,3.761105474,4.45880427,2.717438268,-0.563670447,-5.22344324,-0.328741433,4.859380476,0.278034386,-0.819166007,-41.50966753,-1.80360011,0.466455759,-0.426092037,19.69859812,-1.495234628,-366.8063114,14.5749204,-0.045425481
GPC112150,1.219308723,0.171796272,0.129600627,4.290887473,4.584537722,6.596790886,5.878265725,4.196342422,-0.17977803,-3.770428803,0.015034718,-1.339165841,0.325293203,-0.203672588,-44.10411193,-2.103528875,-0.239265564,-0.549781015,-2.803742263,-2.216966076,-346.7223956,76.30605103,-0.06314869
GPC112160,0.763782597,-0.380513394,-0.143532852,-0.197611226,-3.944090987,7.047181579,3.559928006,2.752036232,-0.470480912,-4.710373366,0.055858383,-2.759036036,0.470591929,0.420223481,-53.01652748,-2.348758711,0.135161768,-0.668445822,7.645513684,-2.378098031,-375.6153783,30.21021962,-0.049241985
GPC112170,-0.574987352,1.484827723,-0.48159739,-1.171159508,-4.036625629,7.2882748,7.746632638,5.321861544,-0.585178017,-2.110505414,-0.071141371,9.08632775,0.450608219,2.216599367,-37.9640106,-2.220146891,0.036060949,-0.364196979,-13.02952294,-2.147980645,-434.8146565,-0.739108778,-0.046946075
GPC112180,-0.092338533,3.093414072,1.171200697,-4.173388227,-4.114856088,-0.434037645,-0.694272833,-0.483242491,0.457707287,4.557207911,-0.005407059,-1.549638454,-0.29848223,0.638658653,18.07416398,0.600792728,0.00608389,-0.056657483,8.481953267,-0.1931941,24.6791287,-12.37544737,-0.047748807
GPC112190,-1.151508398,-6.437515614,3.711420423,-0.197034996,5.35085446,-1.925498986,0.782099838,0.454349597,0.307996876,0.679926966,0.007988782,-2.510336242,-0.559892408,-2.634185237,55.50529923,2.635321398,-0.979968628,0.561877967,-26.19689257,1.09513404,135.258011,-42.11760152,-0.014826736
GPC112200,-0.362109409,-1.172935911,1.904964264,2.956267315,5.090226414,0.059528536,2.400864419,1.401047388,0.275750105,0.209094661,0.177150046,-2.431881911,-0.333793039,-2.318010574,20.59938092,1.604571004,-0.89513023,0.171394971,-16.35547026,0.497892286,39.80175945,-26.27563667,0.005128312
GPC112210,-0.38811291,-3.021145996,2.395252211,0.043246905,0.170483876,-0.059835586,1.252934436,0.740758038,0.240826151,0.260109202,0.147840457,-4.197516488,-0.381411523,-1.484177768,23.67905814,1.493696903,-0.635766782,0.109561335,-14.90201207,0.50974011,113.2078149,1.362340897,0.008902122
GPC112220,-0.106483007,-3.515371921,2.29957181,-5.868699956,-5.975817006,-2.915337647,-2.17443344,-1.226598381,0.388110676,-3.081430454,-0.013791689,1.812420108,-0.49165377,-3.317364179,77.69556174,3.155508571,0.167965883,0.548286077,-16.45747896,1.714686464,185.1962798,-20.87272292,-0.017774149
GPC112230,-0.693780295,-5.876331182,3.144424199,-8.663263249,-7.806328248,-3.622257581,-4.280880689,-2.418136098,0.531359604,-1.033360773,0.010357732,-0.465384047,-0.562091029,-2.256279635,81.96603887,3.260174082,0.292866011,0.498731005,-16.50982295,1.79930359,251.9544183,-13.7938368,-0.019739562
GPC112240,0.437012239,3.244394766,-0.016834252,-3.771549741,-5.414251448,5.701893876,4.713984422,2.773604271,-0.340896772,0.058047891,-0.140513844,2.809848147,0.265240856,2.540707316,-24.95890739,-1.258747704,0.192872108,-0.208482131,8.252146192,-1.382236058,-163.6487815,-11.87403825,-0.057978497
GPC112250,0.282486507,1.952278374,-0.650337526,0.938449413,1.121870356,2.484381511,2.932822983,2.093736205,-0.099559093,-0.357285238,-0.049373222,1.504508239,0.131584182,1.157313628,-11.95629792,-0.893998748,-0.075131431,-0.214216063,7.939337658,-0.857737339,-111.7243899,2.341050827,-0.026303017
GPC112270,0.28941359,0.020055688,-0.206215196,-2.563502299,-6.272432664,5.613015593,2.941278614,2.244076577,-0.267327824,-1.942734873,0.076213637,1.883141743,0.308184967,2.36727549,-43.70797795,-2.05902782,0.324461308,-0.542105391,3.483944318,-1.964724341,-263.5036485,33.37195153,-0.044476985
GPC112280,0.393455836,-0.148870033,-2.056666775,2.892934438,1.951237533,8.469492323,6.582945977,4.480258171,-0.635170928,-2.803020796,0.071891812,3.128759983,0.456354771,1.749425857,-47.60203812,-2.580536507,-0.023028963,-0.593519492,6.850373959,-2.334335905,-385.143571,46.75592688,-0.070948466
GPC112300,1.17798853,11.82091546,-0.768556272,-4.581448264,-9.600854543,6.585344523,9.200259742,5.729481477,-0.570091522,-0.506489019,-0.152418957,7.576024803,0.453574667,3.142201969,-40.64180178,-2.348541599,0.376367073,-0.55876652,21.71560367,-2.181186135,-279.755228,66.9284553,-0.064516235
GPC112310,0.867807305,4.543645564,1.112536193,-2.08501015,-3.169894079,6.654855394,8.242052632,5.279627914,-0.54931586,-1.269752537,-0.094224742,6.349731998,0.469598525,1.520403018,-40.80343818,-2.032070991,0.044470019,-0.529294632,18.5218429,-1.958936907,-258.6700565,62.25562651,-0.057795361
GPC112340,0.172105515,-3.188901987,-1.658641621,1.130410421,-0.432076052,7.800439231,9.207012835,5.975482034,-0.505150002,-3.534195915,0.037364627,5.056673323,0.431042796,2.453347188,-37.13738422,-2.168356624,-0.010031535,-0.415407039,7.024915886,-2.103517693,-388.6222859,15.36069035,-0.048802862
GPC112350,0.239550626,4.375681921,0.098053457,-3.422744915,-3.864585423,5.582233536,3.730881786,3.081148098,-0.158448402,2.350656017,-0.045370623,3.843413379,0.271498556,3.511271581,-41.99165616,-2.012451584,0.028941212,-0.534131966,10.60324507,-2.159299085,-200.0473752,-8.661014364,-0.045928755
GPC112360,0.664826531,-1.674291982,1.571008775,-1.578580564,-2.120617948,2.440017386,0.957010331,0.883031833,-0.080704766,-2.327582207,0.025382098,-0.974935628,0.095294365,-0.216350266,-15.70746637,-0.742717831,0.154438665,-0.152285043,-9.794473449,-0.90391953,-141.1729589,40.60413284,-0.018541587
GPC112370,0.255895466,5.397469919,1.172246894,-3.128797766,-4.398908498,3.704395424,2.369260215,1.66548831,-0.1717229,-0.513829524,-0.060457036,2.035464606,0.207582413,0.419447925,-19.96613298,-0.899226953,0.153151408,-0.321195332,9.165241079,-1.228965831,-188.3134006,12.4047404,-0.036930815
GPC112380,0.215622457,-1.126097584,-0.070911948,-0.131646374,-1.431114804,2.822200511,-0.442700584,0.09939294,-0.13080453,-1.293167177,0.054758959,-1.280207207,0.123176065,-0.387409869,-20.24647163,-0.794676606,0.058595926,-0.23114953,1.618942584,-0.710036023,-108.6840995,40.13020495,-0.022064637
GPC112390,0.118429494,1.217388455,1.24618552,-2.564482008,-4.462496419,-0.775848865,-0.331464931,-0.161503239,0.015987175,-2.148279634,0.031482387,1.211062384,0.04147671,-0.049532898,-5.819983855,-0.397796254,0.162052901,0.132207592,8.326492779,-0.730651584,-45.86682046,31.51375211,-0.023488834
GPC112400,1.396078896,-2.749766491,0.230874847,-1.05432162,-2.538310314,4.434346952,-2.997466254,-1.511036168,-0.152446176,-3.451690238,0.074094873,-8.246377083,0.217054087,0.426817591,-36.94479435,-1.317152444,0.095989283,-0.386744325,-7.137341099,-1.538605123,-166.06369,40.23134946,-0.043950204
GPC112410,-0.834328746,-9.263379603,2.87881032,-5.029179815,-3.796389895,-2.775583946,-3.721040682,-2.271780444,0.461233378,0.6467987,0.003862531,-2.316303273,-0.523841204,-1.913397333,80.66301246,3.052536904,0.003833185,0.397811219,-18.52632418,1.839115218,302.9446861,-5.364603986,-0.020341764
GPC112420,-0.964404195,-8.620826814,2.729887735,-4.96070465,-3.903751893,-2.762485942,-1.316536855,-0.979227861,0.491517098,0.414058745,-0.03552472,-2.013747725,-0.475183327,-2.019642319,85.38097002,3.043664233,0.011674274,0.406415164,-13.06175223,1.737233378,272.0663903,-12.35904912,-0.019660443
GPC112430,0.315904042,4.724807913,0.930282742,-2.409056371,-2.524625536,4.654683133,3.122329134,1.999076827,-0.231905078,2.204193321,-0.049894019,1.743115576,0.166815813,2.703464786,-27.63116122,-1.649036316,-0.013954475,-0.389753095,11.78462223,-1.66803864,-173.5235472,-15.87468726,-0.060779169
GPC112440,-0.30227367,8.841060156,0.799732243,-5.690445563,-6.246808971,4.566933036,3.528562174,2.875094802,-0.167168201,2.280312998,-0.027620731,5.166717891,0.368328719,2.296062902,-36.35039114,-1.577426532,0.050762566,-0.519008333,27.0533743,-1.784759619,-230.6733909,3.9625493,-0.052248361
GPC112450,0.195676759,-0.070551906,1.193288857,-2.65938993,-1.926968757,4.612748824,3.686014674,2.899486232,-0.349579283,-2.007642621,0.030007012,0.01937121,0.323163036,0.232771003,-40.2485808,-1.596983581,-0.094707944,-0.404999846,10.02953721,-1.552467347,-193.9361167,56.84078353,-0.054403366
GPC112460,-0.311728911,-1.047099377,1.401131661,-4.490054053,-4.787850865,-1.762184924,-0.7968741,-0.496801755,0.366044192,1.894864112,-0.041682343,-0.554762933,-0.518116484,-1.065006159,40.2883119,1.692086116,0.150640093,0.395833011,-10.19112444,0.619883081,43.90939251,-12.82237748,-0.004452415
GPC112470,0.34543541,2.186243146,-2.126531834,0.795429731,-0.882848041,5.152709101,5.30601502,2.867230592,-0.489373078,-4.841428444,-0.439684797,5.795016428,0.359279129,-0.500256726,-41.54774163,-1.899809999,0.170121682,-0.299180809,20.87356141,-1.840099025,-416.1842417,4.09160362,-0.053690327
GPC112480,0.277888664,5.403754796,-2.293855733,0.446926143,-4.459069255,7.451044687,8.198371597,5.328446551,-0.65009167,-5.668439031,0.007380625,2.444800277,0.386195896,0.149676826,-54.33080667,-2.66975557,0.162687579,-0.567547151,21.14330399,-2.504397687,-408.0002106,126.8427188,-0.070060027
GPC112500,0.159078251,1.232063388,-2.053549649,-2.325858038,-7.344446376,4.01438097,4.385597891,3.113994943,-0.018727563,-3.332689393,0.051721884,-0.248360208,0.030577212,0.487240052,-23.99005769,-1.340185423,0.27068527,-0.153693761,8.442372694,-1.630244399,-233.8739029,108.3082156,-0.062540074
GPC112520,-0.05727389,5.070096363,-2.560636814,1.455651143,-2.856982962,2.719154219,4.755437928,3.279399686,0.196904858,-2.02811475,0.101413634,-0.98013444,-0.115621185,0.062301648,-7.997263698,-0.839855961,0.012289702,-0.205281969,16.44943987,-1.252995749,-149.7599092,81.95450211,-0.059246717
GPC112530,0.089121827,2.486143423,0.028316191,-2.802897779,-6.111092094,4.143622485,0.373045125,0.506142127,0.031096966,-4.791521547,0.096184708,0.552881215,-0.120714043,-1.574776691,-6.878115705,-0.753302646,0.166959507,0.128261913,-0.519881527,-1.424137306,-183.9245213,105.8850078,-0.060040662
GPC112540,0.482414817,-6.484164116,0.023662335,-3.168412329,-6.449182664,3.692784788,-0.338921496,0.404861083,0.177999322,-3.670283805,0.065895975,1.738762231,-0.066785967,-0.370823932,8.647556742,-0.046223509,0.422369363,0.084266215,-4.411904451,-0.643495279,-82.25499243,110.6903657,-0.048978416
GPC112550,0.093413509,-1.29149135,0.617046486,-1.425199687,-3.153556591,2.434860064,2.110580855,1.752395569,0.190040985,-3.718032327,0.043875653,1.906840757,-0.10679667,-1.457087949,11.53152085,0.396567352,0.101840628,0.007772508,-5.68052239,-0.264620622,-59.98865238,18.52138989,-0.026803924
GPC112560,-0.058087277,5.766734923,-2.549249969,0.585707129,-1.840966085,3.205063365,7.473845301,5.130218869,0.034439973,-3.513437191,0.045828641,-0.318014195,0.041274518,0.795487543,-27.19658271,-1.447741054,0.128181159,-0.382350898,16.07003041,-1.610090407,-207.2785398,80.38562477,-0.060950125
GPC112580,0.393044596,-4.548670595,0.877224925,-2.54327713,-7.656161025,4.860149866,1.599424703,0.745669829,-0.544237718,4.060691616,0.049865592,-0.451709767,0.154984752,2.975175601,-32.32845553,-1.889418037,0.293071794,-0.571704024,-1.278796357,-1.507612932,-182.1393552,-9.607912665,-0.042113324
GPC112590,-0.014124245,7.710646033,0.772673751,-1.007865416,-0.166506321,5.450048154,4.860429651,3.528703939,-0.148429576,-0.242240862,-0.113126989,4.729468051,0.275605173,1.590343124,-32.66141309,-1.553744745,-0.148469806,-0.462317289,26.69945522,-1.751730994,-203.0506922,0.185452551,-0.060309582
GPC112600,0.49607152,1.589356488,-1.556353662,1.617186565,-1.148652107,4.996631888,4.989631699,3.293045526,0.198810418,-2.51883455,-0.045459283,2.101746646,0.241290042,-0.630963105,-37.99227525,-1.40320034,-0.073118671,-0.30780796,4.796591368,-2.076692317,-357.9821256,-24.20534072,-0.049539724
